,name,skin_tone,gender,age,real_face,aug_name,aug_cat
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_61_100_337_TRAIN1114.png,age
2842,TRAIN2842.png,monk_3,male,61_100,1,AUG_61_100_338_TRAIN2842.png,age
1451,TRAIN1451.png,monk_2,male,61_100,1,AUG_61_100_339_TRAIN1451.png,age
729,TRAIN0729.png,monk_3,male,61_100,1,AUG_61_100_340_TRAIN0729.png,age
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_61_100_341_TRAIN2902.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_342_TRAIN1874.png,age
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_61_100_343_TRAIN2902.png,age
4405,TRAIN4405.png,monk_7,female,61_100,1,AUG_61_100_344_TRAIN4405.png,age
2114,TRAIN2114.png,monk_4,male,61_100,1,AUG_61_100_345_TRAIN2114.png,age
2853,TRAIN2853.png,monk_8,male,61_100,1,AUG_61_100_346_TRAIN2853.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_347_TRAIN1847.png,age
244,TRAIN0244.png,monk_3,male,61_100,1,AUG_61_100_348_TRAIN0244.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_349_TRAIN1847.png,age
2897,TRAIN2897.png,monk_8,male,61_100,1,AUG_61_100_350_TRAIN2897.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_351_TRAIN0351.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_352_TRAIN3049.png,age
1881,TRAIN1881.png,monk_2,male,61_100,1,AUG_61_100_353_TRAIN1881.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_354_TRAIN0684.png,age
885,TRAIN0885.png,monk_8,male,61_100,1,AUG_61_100_355_TRAIN0885.png,age
2158,TRAIN2158.png,monk_3,female,61_100,1,AUG_61_100_356_TRAIN2158.png,age
4458,TRAIN4458.png,monk_3,male,61_100,1,AUG_61_100_357_TRAIN4458.png,age
244,TRAIN0244.png,monk_3,male,61_100,1,AUG_61_100_358_TRAIN0244.png,age
558,TRAIN0558.png,monk_5,male,61_100,1,AUG_61_100_359_TRAIN0558.png,age
231,TRAIN0231.png,monk_7,female,61_100,1,AUG_61_100_360_TRAIN0231.png,age
2565,TRAIN2565.png,monk_5,female,61_100,1,AUG_61_100_361_TRAIN2565.png,age
4173,TRAIN4173.png,monk_2,male,61_100,1,AUG_61_100_362_TRAIN4173.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_363_TRAIN0497.png,age
2566,TRAIN2566.png,monk_8,female,61_100,1,AUG_61_100_364_TRAIN2566.png,age
3957,TRAIN3957.png,monk_4,male,61_100,1,AUG_61_100_365_TRAIN3957.png,age
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_61_100_366_TRAIN4925.png,age
3395,TRAIN3395.png,monk_5,male,61_100,1,AUG_61_100_367_TRAIN3395.png,age
2070,TRAIN2070.png,monk_2,male,61_100,1,AUG_61_100_368_TRAIN2070.png,age
3478,TRAIN3478.png,monk_3,male,61_100,1,AUG_61_100_369_TRAIN3478.png,age
2853,TRAIN2853.png,monk_8,male,61_100,1,AUG_61_100_370_TRAIN2853.png,age
160,TRAIN0160.png,monk_3,male,61_100,1,AUG_61_100_371_TRAIN0160.png,age
4088,TRAIN4088.png,monk_4,female,61_100,1,AUG_61_100_372_TRAIN4088.png,age
3055,TRAIN3055.png,monk_7,female,61_100,1,AUG_61_100_373_TRAIN3055.png,age
3866,TRAIN3866.png,monk_3,male,61_100,1,AUG_61_100_374_TRAIN3866.png,age
2565,TRAIN2565.png,monk_5,female,61_100,1,AUG_61_100_375_TRAIN2565.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_376_TRAIN0587.png,age
160,TRAIN0160.png,monk_3,male,61_100,1,AUG_61_100_377_TRAIN0160.png,age
2566,TRAIN2566.png,monk_8,female,61_100,1,AUG_61_100_378_TRAIN2566.png,age
2897,TRAIN2897.png,monk_8,male,61_100,1,AUG_61_100_379_TRAIN2897.png,age
3518,TRAIN3518.png,monk_7,male,61_100,1,AUG_61_100_380_TRAIN3518.png,age
3711,TRAIN3711.png,monk_5,male,61_100,1,AUG_61_100_381_TRAIN3711.png,age
2566,TRAIN2566.png,monk_8,female,61_100,1,AUG_61_100_382_TRAIN2566.png,age
3109,TRAIN3109.png,monk_6,female,61_100,1,AUG_61_100_383_TRAIN3109.png,age
4762,TRAIN4762.png,monk_6,male,61_100,1,AUG_61_100_384_TRAIN4762.png,age
2853,TRAIN2853.png,monk_8,male,61_100,1,AUG_61_100_385_TRAIN2853.png,age
584,TRAIN0584.png,monk_6,male,61_100,1,AUG_61_100_386_TRAIN0584.png,age
4405,TRAIN4405.png,monk_7,female,61_100,1,AUG_61_100_387_TRAIN4405.png,age
5135,TRAIN5135.png,monk_8,female,61_100,1,AUG_61_100_388_TRAIN5135.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_389_TRAIN0684.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_390_TRAIN0999.png,age
3113,TRAIN3113.png,monk_7,female,61_100,1,AUG_61_100_391_TRAIN3113.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_392_TRAIN1847.png,age
3253,TRAIN3253.png,monk_2,female,61_100,1,AUG_61_100_393_TRAIN3253.png,age
746,TRAIN0746.png,monk_7,male,61_100,1,AUG_61_100_394_TRAIN0746.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_395_TRAIN4390.png,age
3129,TRAIN3129.png,monk_6,male,61_100,1,AUG_61_100_396_TRAIN3129.png,age
3518,TRAIN3518.png,monk_7,male,61_100,1,AUG_61_100_397_TRAIN3518.png,age
4405,TRAIN4405.png,monk_7,female,61_100,1,AUG_61_100_398_TRAIN4405.png,age
160,TRAIN0160.png,monk_3,male,61_100,1,AUG_61_100_399_TRAIN0160.png,age
300,TRAIN0300.png,monk_3,female,61_100,1,AUG_61_100_400_TRAIN0300.png,age
1364,TRAIN1364.png,monk_5,male,61_100,1,AUG_61_100_401_TRAIN1364.png,age
4088,TRAIN4088.png,monk_4,female,61_100,1,AUG_61_100_402_TRAIN4088.png,age
244,TRAIN0244.png,monk_3,male,61_100,1,AUG_61_100_403_TRAIN0244.png,age
612,TRAIN0612.png,monk_10,female,61_100,1,AUG_61_100_404_TRAIN0612.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_405_TRAIN3289.png,age
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_61_100_406_TRAIN3114.png,age
3730,TRAIN3730.png,monk_4,female,61_100,1,AUG_61_100_407_TRAIN3730.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_408_TRAIN4322.png,age
2099,TRAIN2099.png,monk_7,male,61_100,1,AUG_61_100_409_TRAIN2099.png,age
26,TRAIN0026.png,monk_2,male,61_100,1,AUG_61_100_410_TRAIN0026.png,age
1003,TRAIN1003.png,monk_6,female,61_100,1,AUG_61_100_411_TRAIN1003.png,age
1407,TRAIN1407.png,monk_8,male,61_100,1,AUG_61_100_412_TRAIN1407.png,age
4302,TRAIN4302.png,monk_2,female,61_100,1,AUG_61_100_413_TRAIN4302.png,age
672,TRAIN0672.png,monk_5,male,61_100,1,AUG_61_100_414_TRAIN0672.png,age
3055,TRAIN3055.png,monk_7,female,61_100,1,AUG_61_100_415_TRAIN3055.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_416_TRAIN0351.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_417_TRAIN0587.png,age
2862,TRAIN2862.png,monk_10,male,61_100,1,AUG_61_100_418_TRAIN2862.png,age
1517,TRAIN1517.png,monk_2,female,61_100,1,AUG_61_100_419_TRAIN1517.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_420_TRAIN4322.png,age
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_61_100_421_TRAIN1738.png,age
976,TRAIN0976.png,monk_1,female,61_100,1,AUG_61_100_422_TRAIN0976.png,age
3055,TRAIN3055.png,monk_7,female,61_100,1,AUG_61_100_423_TRAIN3055.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_424_TRAIN0684.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_425_TRAIN3049.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_426_TRAIN0497.png,age
5135,TRAIN5135.png,monk_8,female,61_100,1,AUG_61_100_427_TRAIN5135.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_428_TRAIN3049.png,age
4125,TRAIN4125.png,monk_3,male,61_100,1,AUG_61_100_429_TRAIN4125.png,age
907,TRAIN0907.png,monk_5,female,61_100,1,AUG_61_100_430_TRAIN0907.png,age
3866,TRAIN3866.png,monk_3,male,61_100,1,AUG_61_100_431_TRAIN3866.png,age
612,TRAIN0612.png,monk_10,female,61_100,1,AUG_61_100_432_TRAIN0612.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_433_TRAIN4322.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_434_TRAIN0684.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_435_TRAIN4390.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_436_TRAIN4322.png,age
2099,TRAIN2099.png,monk_7,male,61_100,1,AUG_61_100_437_TRAIN2099.png,age
4896,TRAIN4896.png,monk_5,male,61_100,1,AUG_61_100_438_TRAIN4896.png,age
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_61_100_439_TRAIN4925.png,age
1799,TRAIN1799.png,monk_5,male,61_100,1,AUG_61_100_440_TRAIN1799.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_441_TRAIN0497.png,age
4896,TRAIN4896.png,monk_5,male,61_100,1,AUG_61_100_442_TRAIN4896.png,age
3730,TRAIN3730.png,monk_4,female,61_100,1,AUG_61_100_443_TRAIN3730.png,age
244,TRAIN0244.png,monk_3,male,61_100,1,AUG_61_100_444_TRAIN0244.png,age
3957,TRAIN3957.png,monk_4,male,61_100,1,AUG_61_100_445_TRAIN3957.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_446_TRAIN4322.png,age
4405,TRAIN4405.png,monk_7,female,61_100,1,AUG_61_100_447_TRAIN4405.png,age
3927,TRAIN3927.png,monk_3,female,61_100,1,AUG_61_100_448_TRAIN3927.png,age
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_61_100_449_TRAIN1114.png,age
4458,TRAIN4458.png,monk_3,male,61_100,1,AUG_61_100_450_TRAIN4458.png,age
3253,TRAIN3253.png,monk_2,female,61_100,1,AUG_61_100_451_TRAIN3253.png,age
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_61_100_452_TRAIN3114.png,age
2158,TRAIN2158.png,monk_3,female,61_100,1,AUG_61_100_453_TRAIN2158.png,age
4857,TRAIN4857.png,monk_2,female,61_100,1,AUG_61_100_454_TRAIN4857.png,age
2099,TRAIN2099.png,monk_7,male,61_100,1,AUG_61_100_455_TRAIN2099.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_456_TRAIN0351.png,age
3711,TRAIN3711.png,monk_5,male,61_100,1,AUG_61_100_457_TRAIN3711.png,age
3927,TRAIN3927.png,monk_3,female,61_100,1,AUG_61_100_458_TRAIN3927.png,age
4252,TRAIN4252.png,monk_6,male,61_100,1,AUG_61_100_459_TRAIN4252.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_460_TRAIN0351.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_461_TRAIN0999.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_462_TRAIN0497.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_463_TRAIN3049.png,age
4896,TRAIN4896.png,monk_5,male,61_100,1,AUG_61_100_464_TRAIN4896.png,age
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_61_100_465_TRAIN5041.png,age
3313,TRAIN3313.png,monk_7,male,61_100,1,AUG_61_100_466_TRAIN3313.png,age
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_61_100_467_TRAIN1114.png,age
1451,TRAIN1451.png,monk_2,male,61_100,1,AUG_61_100_468_TRAIN1451.png,age
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_61_100_469_TRAIN3114.png,age
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_61_100_470_TRAIN4925.png,age
1114,TRAIN1114.png,monk_6,male,61_100,1,AUG_61_100_471_TRAIN1114.png,age
729,TRAIN0729.png,monk_3,male,61_100,1,AUG_61_100_472_TRAIN0729.png,age
3957,TRAIN3957.png,monk_4,male,61_100,1,AUG_61_100_473_TRAIN3957.png,age
2099,TRAIN2099.png,monk_7,male,61_100,1,AUG_61_100_474_TRAIN2099.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_475_TRAIN0351.png,age
746,TRAIN0746.png,monk_7,male,61_100,1,AUG_61_100_476_TRAIN0746.png,age
1135,TRAIN1135.png,monk_2,female,61_100,1,AUG_61_100_477_TRAIN1135.png,age
3129,TRAIN3129.png,monk_6,male,61_100,1,AUG_61_100_478_TRAIN3129.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_479_TRAIN0684.png,age
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_61_100_480_TRAIN3114.png,age
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_61_100_481_TRAIN5041.png,age
3395,TRAIN3395.png,monk_5,male,61_100,1,AUG_61_100_482_TRAIN3395.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_483_TRAIN3289.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_484_TRAIN0587.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_485_TRAIN1847.png,age
3711,TRAIN3711.png,monk_5,male,61_100,1,AUG_61_100_486_TRAIN3711.png,age
5141,TRAIN5141.png,monk_3,male,61_100,1,AUG_61_100_487_TRAIN5141.png,age
3313,TRAIN3313.png,monk_7,male,61_100,1,AUG_61_100_488_TRAIN3313.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_489_TRAIN0497.png,age
1364,TRAIN1364.png,monk_5,male,61_100,1,AUG_61_100_490_TRAIN1364.png,age
2565,TRAIN2565.png,monk_5,female,61_100,1,AUG_61_100_491_TRAIN2565.png,age
884,TRAIN0884.png,monk_6,male,61_100,1,AUG_61_100_492_TRAIN0884.png,age
1407,TRAIN1407.png,monk_8,male,61_100,1,AUG_61_100_493_TRAIN1407.png,age
2565,TRAIN2565.png,monk_5,female,61_100,1,AUG_61_100_494_TRAIN2565.png,age
3730,TRAIN3730.png,monk_4,female,61_100,1,AUG_61_100_495_TRAIN3730.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_496_TRAIN4390.png,age
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_61_100_497_TRAIN1738.png,age
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_61_100_498_TRAIN2902.png,age
3114,TRAIN3114.png,monk_6,female,61_100,1,AUG_61_100_499_TRAIN3114.png,age
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_61_100_500_TRAIN5041.png,age
3957,TRAIN3957.png,monk_4,male,61_100,1,AUG_61_100_501_TRAIN3957.png,age
3866,TRAIN3866.png,monk_3,male,61_100,1,AUG_61_100_502_TRAIN3866.png,age
3478,TRAIN3478.png,monk_3,male,61_100,1,AUG_61_100_503_TRAIN3478.png,age
4896,TRAIN4896.png,monk_5,male,61_100,1,AUG_61_100_504_TRAIN4896.png,age
3313,TRAIN3313.png,monk_7,male,61_100,1,AUG_61_100_505_TRAIN3313.png,age
2662,TRAIN2662.png,monk_5,female,61_100,1,AUG_61_100_506_TRAIN2662.png,age
5135,TRAIN5135.png,monk_8,female,61_100,1,AUG_61_100_507_TRAIN5135.png,age
2902,TRAIN2902.png,monk_6,female,61_100,1,AUG_61_100_508_TRAIN2902.png,age
684,TRAIN0684.png,monk_6,male,61_100,1,AUG_61_100_509_TRAIN0684.png,age
3395,TRAIN3395.png,monk_5,male,61_100,1,AUG_61_100_510_TRAIN3395.png,age
231,TRAIN0231.png,monk_7,female,61_100,1,AUG_61_100_511_TRAIN0231.png,age
4302,TRAIN4302.png,monk_2,female,61_100,1,AUG_61_100_512_TRAIN4302.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_513_TRAIN1874.png,age
1517,TRAIN1517.png,monk_2,female,61_100,1,AUG_61_100_514_TRAIN1517.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_515_TRAIN0497.png,age
231,TRAIN0231.png,monk_7,female,61_100,1,AUG_61_100_516_TRAIN0231.png,age
729,TRAIN0729.png,monk_3,male,61_100,1,AUG_61_100_517_TRAIN0729.png,age
612,TRAIN0612.png,monk_10,female,61_100,1,AUG_61_100_518_TRAIN0612.png,age
1003,TRAIN1003.png,monk_6,female,61_100,1,AUG_61_100_519_TRAIN1003.png,age
4173,TRAIN4173.png,monk_2,male,61_100,1,AUG_61_100_520_TRAIN4173.png,age
3029,TRAIN3029.png,monk_6,male,61_100,1,AUG_61_100_521_TRAIN3029.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_522_TRAIN0999.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_523_TRAIN4390.png,age
3395,TRAIN3395.png,monk_5,male,61_100,1,AUG_61_100_524_TRAIN3395.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_525_TRAIN3289.png,age
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_61_100_526_TRAIN2339.png,age
3129,TRAIN3129.png,monk_6,male,61_100,1,AUG_61_100_527_TRAIN3129.png,age
672,TRAIN0672.png,monk_5,male,61_100,1,AUG_61_100_528_TRAIN0672.png,age
4080,TRAIN4080.png,monk_4,male,61_100,1,AUG_61_100_529_TRAIN4080.png,age
3866,TRAIN3866.png,monk_3,male,61_100,1,AUG_61_100_530_TRAIN3866.png,age
2070,TRAIN2070.png,monk_2,male,61_100,1,AUG_61_100_531_TRAIN2070.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_532_TRAIN1847.png,age
885,TRAIN0885.png,monk_8,male,61_100,1,AUG_61_100_533_TRAIN0885.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_534_TRAIN3049.png,age
1881,TRAIN1881.png,monk_2,male,61_100,1,AUG_61_100_535_TRAIN1881.png,age
1135,TRAIN1135.png,monk_2,female,61_100,1,AUG_61_100_536_TRAIN1135.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_537_TRAIN3289.png,age
4088,TRAIN4088.png,monk_4,female,61_100,1,AUG_61_100_538_TRAIN4088.png,age
4088,TRAIN4088.png,monk_4,female,61_100,1,AUG_61_100_539_TRAIN4088.png,age
4458,TRAIN4458.png,monk_3,male,61_100,1,AUG_61_100_540_TRAIN4458.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_541_TRAIN4390.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_542_TRAIN0587.png,age
3557,TRAIN3557.png,monk_5,male,61_100,1,AUG_61_100_543_TRAIN3557.png,age
1364,TRAIN1364.png,monk_5,male,61_100,1,AUG_61_100_544_TRAIN1364.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_545_TRAIN0587.png,age
587,TRAIN0587.png,monk_2,female,61_100,1,AUG_61_100_546_TRAIN0587.png,age
3927,TRAIN3927.png,monk_3,female,61_100,1,AUG_61_100_547_TRAIN3927.png,age
4125,TRAIN4125.png,monk_3,male,61_100,1,AUG_61_100_548_TRAIN4125.png,age
4390,TRAIN4390.png,monk_5,female,61_100,1,AUG_61_100_549_TRAIN4390.png,age
4080,TRAIN4080.png,monk_4,male,61_100,1,AUG_61_100_550_TRAIN4080.png,age
3518,TRAIN3518.png,monk_7,male,61_100,1,AUG_61_100_551_TRAIN3518.png,age
1799,TRAIN1799.png,monk_5,male,61_100,1,AUG_61_100_552_TRAIN1799.png,age
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_61_100_553_TRAIN5041.png,age
3029,TRAIN3029.png,monk_6,male,61_100,1,AUG_61_100_554_TRAIN3029.png,age
2158,TRAIN2158.png,monk_3,female,61_100,1,AUG_61_100_555_TRAIN2158.png,age
1517,TRAIN1517.png,monk_2,female,61_100,1,AUG_61_100_556_TRAIN1517.png,age
2853,TRAIN2853.png,monk_8,male,61_100,1,AUG_61_100_557_TRAIN2853.png,age
558,TRAIN0558.png,monk_5,male,61_100,1,AUG_61_100_558_TRAIN0558.png,age
3055,TRAIN3055.png,monk_7,female,61_100,1,AUG_61_100_559_TRAIN3055.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_560_TRAIN3289.png,age
3711,TRAIN3711.png,monk_5,male,61_100,1,AUG_61_100_561_TRAIN3711.png,age
2114,TRAIN2114.png,monk_4,male,61_100,1,AUG_61_100_562_TRAIN2114.png,age
1847,TRAIN1847.png,monk_2,female,61_100,1,AUG_61_100_563_TRAIN1847.png,age
1135,TRAIN1135.png,monk_2,female,61_100,1,AUG_61_100_564_TRAIN1135.png,age
1451,TRAIN1451.png,monk_2,male,61_100,1,AUG_61_100_565_TRAIN1451.png,age
4896,TRAIN4896.png,monk_5,male,61_100,1,AUG_61_100_566_TRAIN4896.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_567_TRAIN1874.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_568_TRAIN0497.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_569_TRAIN1874.png,age
497,TRAIN0497.png,monk_9,male,61_100,1,AUG_61_100_570_TRAIN0497.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_571_TRAIN0999.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_572_TRAIN1874.png,age
2099,TRAIN2099.png,monk_7,male,61_100,1,AUG_61_100_573_TRAIN2099.png,age
4458,TRAIN4458.png,monk_3,male,61_100,1,AUG_61_100_574_TRAIN4458.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_575_TRAIN0999.png,age
2776,TRAIN2776.png,monk_3,male,61_100,1,AUG_61_100_576_TRAIN2776.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_577_TRAIN1874.png,age
1517,TRAIN1517.png,monk_2,female,61_100,1,AUG_61_100_578_TRAIN1517.png,age
351,TRAIN0351.png,monk_6,male,61_100,1,AUG_61_100_579_TRAIN0351.png,age
4857,TRAIN4857.png,monk_2,female,61_100,1,AUG_61_100_580_TRAIN4857.png,age
2776,TRAIN2776.png,monk_3,male,61_100,1,AUG_61_100_581_TRAIN2776.png,age
5031,TRAIN5031.png,monk_8,female,61_100,1,AUG_61_100_582_TRAIN5031.png,age
1135,TRAIN1135.png,monk_2,female,61_100,1,AUG_61_100_583_TRAIN1135.png,age
2565,TRAIN2565.png,monk_5,female,61_100,1,AUG_61_100_584_TRAIN2565.png,age
1881,TRAIN1881.png,monk_2,male,61_100,1,AUG_61_100_585_TRAIN1881.png,age
300,TRAIN0300.png,monk_3,female,61_100,1,AUG_61_100_586_TRAIN0300.png,age
5141,TRAIN5141.png,monk_3,male,61_100,1,AUG_61_100_587_TRAIN5141.png,age
3049,TRAIN3049.png,monk_5,male,61_100,1,AUG_61_100_588_TRAIN3049.png,age
3289,TRAIN3289.png,monk_6,female,61_100,1,AUG_61_100_589_TRAIN3289.png,age
4322,TRAIN4322.png,monk_7,female,61_100,1,AUG_61_100_590_TRAIN4322.png,age
885,TRAIN0885.png,monk_8,male,61_100,1,AUG_61_100_591_TRAIN0885.png,age
3518,TRAIN3518.png,monk_7,male,61_100,1,AUG_61_100_592_TRAIN3518.png,age
746,TRAIN0746.png,monk_7,male,61_100,1,AUG_61_100_593_TRAIN0746.png,age
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_61_100_594_TRAIN1738.png,age
1881,TRAIN1881.png,monk_2,male,61_100,1,AUG_61_100_595_TRAIN1881.png,age
999,TRAIN0999.png,monk_6,male,61_100,1,AUG_61_100_596_TRAIN0999.png,age
3055,TRAIN3055.png,monk_7,female,61_100,1,AUG_61_100_597_TRAIN3055.png,age
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_61_100_598_TRAIN5041.png,age
3711,TRAIN3711.png,monk_5,male,61_100,1,AUG_61_100_599_TRAIN3711.png,age
4302,TRAIN4302.png,monk_2,female,61_100,1,AUG_61_100_600_TRAIN4302.png,age
2842,TRAIN2842.png,monk_3,male,61_100,1,AUG_61_100_601_TRAIN2842.png,age
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_61_100_602_TRAIN4925.png,age
2114,TRAIN2114.png,monk_4,male,61_100,1,AUG_61_100_603_TRAIN2114.png,age
231,TRAIN0231.png,monk_7,female,61_100,1,AUG_61_100_604_TRAIN0231.png,age
3957,TRAIN3957.png,monk_4,male,61_100,1,AUG_61_100_605_TRAIN3957.png,age
2070,TRAIN2070.png,monk_2,male,61_100,1,AUG_61_100_606_TRAIN2070.png,age
4925,TRAIN4925.png,monk_6,male,61_100,1,AUG_61_100_607_TRAIN4925.png,age
26,TRAIN0026.png,monk_2,male,61_100,1,AUG_61_100_608_TRAIN0026.png,age
1517,TRAIN1517.png,monk_2,female,61_100,1,AUG_61_100_609_TRAIN1517.png,age
884,TRAIN0884.png,monk_6,male,61_100,1,AUG_61_100_610_TRAIN0884.png,age
4088,TRAIN4088.png,monk_4,female,61_100,1,AUG_61_100_611_TRAIN4088.png,age
3866,TRAIN3866.png,monk_3,male,61_100,1,AUG_61_100_612_TRAIN3866.png,age
2853,TRAIN2853.png,monk_8,male,61_100,1,AUG_61_100_613_TRAIN2853.png,age
746,TRAIN0746.png,monk_7,male,61_100,1,AUG_61_100_614_TRAIN0746.png,age
2339,TRAIN2339.png,monk_6,female,61_100,1,AUG_61_100_615_TRAIN2339.png,age
3109,TRAIN3109.png,monk_6,female,61_100,1,AUG_61_100_616_TRAIN3109.png,age
2862,TRAIN2862.png,monk_10,male,61_100,1,AUG_61_100_617_TRAIN2862.png,age
1738,TRAIN1738.png,monk_6,male,61_100,1,AUG_61_100_618_TRAIN1738.png,age
160,TRAIN0160.png,monk_3,male,61_100,1,AUG_61_100_619_TRAIN0160.png,age
976,TRAIN0976.png,monk_1,female,61_100,1,AUG_61_100_620_TRAIN0976.png,age
231,TRAIN0231.png,monk_7,female,61_100,1,AUG_61_100_621_TRAIN0231.png,age
244,TRAIN0244.png,monk_3,male,61_100,1,AUG_61_100_622_TRAIN0244.png,age
3113,TRAIN3113.png,monk_7,female,61_100,1,AUG_61_100_623_TRAIN3113.png,age
3935,TRAIN3935.png,monk_6,male,61_100,1,AUG_61_100_624_TRAIN3935.png,age
5072,TRAIN5072.png,monk_2,male,61_100,1,AUG_61_100_625_TRAIN5072.png,age
1874,TRAIN1874.png,monk_7,male,61_100,1,AUG_61_100_626_TRAIN1874.png,age
4762,TRAIN4762.png,monk_6,male,61_100,1,AUG_61_100_627_TRAIN4762.png,age
3518,TRAIN3518.png,monk_7,male,61_100,1,AUG_61_100_628_TRAIN3518.png,age
